"site_id","name","state","climreg","lon","lat","year","month","date","tmin_c","tmax_c","prec_mm"
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2011,6,"2011-06-01",10.8125,24.5625,13.5687503814697
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2011,7,"2011-07-01",22.8125,32.75,101.125
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2011,7,"2011-07-01",14.9375,27.5625,58.2562522888184
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2011,7,"2011-07-01",21.9333324432373,29.9333324432373,139.399993896484
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2011,7,"2011-07-01",18.9375,33.5,11.6187496185303
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2011,7,"2011-07-01",17,29.8125,2.0625
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2011,7,"2011-07-01",10.6875,21.5625,4.93125009536743
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2011,7,"2011-07-01",14.375,28.3125,7.57499980926514
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2011,7,"2011-07-01",11.5625,25.25,2.23125004768372
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2011,8,"2011-08-01",22.125,33.0625,86.6312484741211
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2011,8,"2011-08-01",15,28.875,44.03125
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2011,8,"2011-08-01",21.7999992370605,30.533332824707,42.0400009155273
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2011,8,"2011-08-01",19.8125,35.5625,14.3312501907349
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2011,8,"2011-08-01",17,31,5.35624980926514
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2011,8,"2011-08-01",12,22.9375,32.9749984741211
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2011,8,"2011-08-01",16.375,30.125,3.57500004768372
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2011,8,"2011-08-01",12.875,28.25,1.8125
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2011,9,"2011-09-01",23.125,33,17.7625007629395
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2011,9,"2011-09-01",16,31.1875,50.3687515258789
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2011,9,"2011-09-01",22,29.8666667938232,4.54666662216187
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2011,9,"2011-09-01",20.5,36.125,7.16249990463257
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2011,9,"2011-09-01",18,32.5625,1.67500007152557
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2011,9,"2011-09-01",11.625,23.875,16.8187503814697
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2011,9,"2011-09-01",16.875,30.75,6.73124980926514
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2011,9,"2011-09-01",13.5,28.75,4.29374980926514
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2011,10,"2011-10-01",23,33,120.706253051758
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2011,10,"2011-10-01",18.875,30.1875,182.137496948242
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2011,10,"2011-10-01",23,31,40.9933319091797
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2011,10,"2011-10-01",20.5,32.5,271.618743896484
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2011,10,"2011-10-01",20,33,25.2749996185303
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2011,10,"2011-10-01",14.1875,24,184.512496948242
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2011,10,"2011-10-01",19.625,29,122.5625
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2011,10,"2011-10-01",15.75,26.375,173.162506103516
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2011,11,"2011-11-01",22,32,105.393753051758
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2011,11,"2011-11-01",19,31,122.931251525879
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2011,11,"2011-11-01",23.533332824707,30.7333335876465,30.3533325195312
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2011,11,"2011-11-01",20.8125,30.5,236.03125
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2011,11,"2011-11-01",20.75,33,43.5562515258789
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2011,11,"2011-11-01",14,24,128.3125
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2011,11,"2011-11-01",18.9375,28.8125,255.699996948242
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2011,11,"2011-11-01",15.625,26.25,326.25
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2011,12,"2011-12-01",23,33,87.8187484741211
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2011,12,"2011-12-01",19,32,158.637496948242
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2011,12,"2011-12-01",24,31.8666667938232,26.4133338928223
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2011,12,"2011-12-01",21.5,30.5,127.074996948242
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2011,12,"2011-12-01",20,34,31.8500003814697
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2011,12,"2011-12-01",16,26,177.137496948242
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2011,12,"2011-12-01",19.875,30,278.28125
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2011,12,"2011-12-01",17,26.6875,589.456237792969
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2012,1,"2012-01-01",22,31,255.21875
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2012,1,"2012-01-01",20,31,233.518753051758
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2012,1,"2012-01-01",23.7999992370605,30.9333324432373,84.9733352661133
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2012,1,"2012-01-01",20.8125,28.6875,308.931243896484
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2012,1,"2012-01-01",20,33.0625,12.8062496185303
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2012,1,"2012-01-01",17,25.5,306.549987792969
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2012,1,"2012-01-01",19.75,31,241.100006103516
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2012,1,"2012-01-01",16.5,27.0625,422.006256103516
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2012,2,"2012-02-01",21,31,412.625
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2012,2,"2012-02-01",20,32.25,166.574996948242
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2012,2,"2012-02-01",23,30.7333335876465,248.153335571289
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2012,2,"2012-02-01",20.5,29.5,286.362487792969
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2012,2,"2012-02-01",20,32.9375,71.9812469482422
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2012,2,"2012-02-01",17.625,28,132.212493896484
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2012,2,"2012-02-01",20.875,32.75,36.8375015258789
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2012,2,"2012-02-01",17.3125,29.3125,51.8562507629395
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2012,3,"2012-03-01",21.125,31,580.775024414062
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2012,3,"2012-03-01",19,31.375,83.9812469482422
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2012,3,"2012-03-01",23,30.3999996185303,174.206665039062
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2012,3,"2012-03-01",21.1875,30.5,177.475006103516
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2012,3,"2012-03-01",20,33.1875,22.4624996185303
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2012,3,"2012-03-01",16.3125,26.375,129.925003051758
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2012,3,"2012-03-01",20.625,32,81.3625030517578
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2012,3,"2012-03-01",16.75,28.375,165.206253051758
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2012,4,"2012-04-01",22,32,370.862487792969
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2012,4,"2012-04-01",18,29.5625,142.024993896484
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2012,4,"2012-04-01",23,31,113.233329772949
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2012,4,"2012-04-01",20.8125,31.5,106.018753051758
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2012,4,"2012-04-01",19,33,4.36875009536743
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2012,4,"2012-04-01",16,24.5,111.493751525879
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2012,4,"2012-04-01",19.5,31.1875,40.2625007629395
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2012,4,"2012-04-01",16.375,27.6875,54.7249984741211
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2012,5,"2012-05-01",23,32,198.631256103516
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2012,5,"2012-05-01",16,27.4375,77.0687484741211
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2012,5,"2012-05-01",23,31,42.8533325195312
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2012,5,"2012-05-01",20.8125,32.375,97.4499969482422
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2012,5,"2012-05-01",19,31.9375,4.44374990463257
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2012,5,"2012-05-01",13,21.4375,81.5
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2012,5,"2012-05-01",17,28,98.78125
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2012,5,"2012-05-01",13.4375,24.5625,61.03125
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2012,6,"2012-06-01",22,32,148.881256103516
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2012,6,"2012-06-01",15,26,95.2750015258789
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2012,6,"2012-06-01",22.3333339691162,30.2000007629395,48.7466659545898
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2012,6,"2012-06-01",20.5,32.875,47.6812515258789
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2012,6,"2012-06-01",18,31,4.24375009536743
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2012,6,"2012-06-01",13,20.9375,164.212493896484
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2012,6,"2012-06-01",16.5625,28.4375,12.2687501907349
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2012,6,"2012-06-01",13.5,25.4375,20.0062503814697
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2012,7,"2012-07-01",22.125,33,112.631248474121
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2012,7,"2012-07-01",13,26,22.8187503814697
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2012,7,"2012-07-01",22.1333332061768,30.6000003814697,9.70666694641113
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2012,7,"2012-07-01",19.5,34.25,5.44374990463257
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2012,7,"2012-07-01",18,30.3125,1.8125
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2012,7,"2012-07-01",11,21.1875,50.7562484741211
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2012,7,"2012-07-01",14.625,28.3125,8.81875038146973
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2012,7,"2012-07-01",11.9375,25.3125,2.45624995231628
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2012,8,"2012-08-01",23,33,68.7750015258789
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2012,8,"2012-08-01",17,31,24.78125
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2012,8,"2012-08-01",22,30.2666664123535,1.88666665554047
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2012,8,"2012-08-01",19.5,34.75,4.96250009536743
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2012,8,"2012-08-01",17.1875,30.3125,2.63125014305115
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2012,8,"2012-08-01",12,22.5625,6.88124990463257
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2012,8,"2012-08-01",16,27.75,31.9312496185303
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2012,8,"2012-08-01",12.1875,25.3125,6.14375019073486
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2012,9,"2012-09-01",22.375,33.5,40.75
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2012,9,"2012-09-01",17.5,32,63.15625
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2012,9,"2012-09-01",23,31,1.8933333158493
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2012,9,"2012-09-01",20.75,35.375,24.4562492370605
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2012,9,"2012-09-01",19,32.8125,1.32499992847443
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2012,9,"2012-09-01",12.875,24.5625,39.78125
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2012,9,"2012-09-01",17.875,30.8125,22.125
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2012,9,"2012-09-01",14.5,28.5625,23.2124996185303
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2012,10,"2012-10-01",23,33,42.5812492370605
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2012,10,"2012-10-01",19,32,171.243743896484
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2012,10,"2012-10-01",22.9333324432373,30.8666667938232,5.38000011444092
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2012,10,"2012-10-01",21.5,33.5625,153.800003051758
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2012,10,"2012-10-01",20,34,2.28749990463257
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2012,10,"2012-10-01",15,26.375,123.393753051758
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2012,10,"2012-10-01",19.3125,32.1875,39.4375
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2012,10,"2012-10-01",16.9375,30,55.46875
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2012,11,"2012-11-01",22.125,32.5,35.5
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2012,11,"2012-11-01",20.8125,31.875,117.087501525879
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2012,11,"2012-11-01",24,31.6000003814697,3.60666656494141
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2012,11,"2012-11-01",21.5,31.1875,239.850006103516
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2012,11,"2012-11-01",21,34,47.7312507629395
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2012,11,"2012-11-01",16,25,129.962493896484
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2012,11,"2012-11-01",20.75,29.8125,329.575012207031
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2012,11,"2012-11-01",17.25,27.0625,281.556243896484
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2012,12,"2012-12-01",22,32.25,151.412506103516
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2012,12,"2012-12-01",21,32,211.699996948242
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2012,12,"2012-12-01",24.8666667938232,31.8666667938232,9.36666679382324
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2012,12,"2012-12-01",20.8125,30.75,185.493743896484
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2012,12,"2012-12-01",21,34,15.2437496185303
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2012,12,"2012-12-01",18,28,236.493743896484
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2012,12,"2012-12-01",20,33,66.5187530517578
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2012,12,"2012-12-01",18.0625,29.625,158.306243896484
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2013,1,"2013-01-01",22,31.25,305.831237792969
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2013,1,"2013-01-01",19.3125,30.875,146.21875
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2013,1,"2013-01-01",24.2000007629395,31.7999992370605,47.939998626709
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2013,1,"2013-01-01",21.5,29.5,407.299987792969
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2013,1,"2013-01-01",21,33.0625,51.3062515258789
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2013,1,"2013-01-01",17.1875,25.75,320.681243896484
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2013,1,"2013-01-01",20.5625,32,218.318756103516
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2013,1,"2013-01-01",17.4375,27.9375,296.181243896484
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2013,2,"2013-02-01",21.9375,31.25,373.087493896484
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2013,2,"2013-02-01",20,31,165.206253051758
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2013,2,"2013-02-01",24,32,125.033332824707
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2013,2,"2013-02-01",20.75,30.5,188.675003051758
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2013,2,"2013-02-01",20.375,33.6875,4.84375
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2013,2,"2013-02-01",18,27.125,249.237503051758
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2013,2,"2013-02-01",21.3125,33,65.3375015258789
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2013,2,"2013-02-01",18,29.4375,107.09375
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2013,3,"2013-03-01",22,32,452.774993896484
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2013,3,"2013-03-01",19,29.6875,141
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2013,3,"2013-03-01",24,31.9333324432373,110.919998168945
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2013,3,"2013-03-01",21.5,30.5,308.231262207031
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2013,3,"2013-03-01",21,33.5625,56.2312507629395
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2013,3,"2013-03-01",17,25.0625,193.431243896484
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2013,3,"2013-03-01",21.6875,32,114.018753051758
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2013,3,"2013-03-01",17.75,28,175.737503051758
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2013,4,"2013-04-01",22,32,482.84375
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2013,4,"2013-04-01",17,29,144.40625
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2013,4,"2013-04-01",23.8666667938232,31,287.886657714844
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2013,4,"2013-04-01",21.5,30.875,129.331253051758
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2013,4,"2013-04-01",20,32,68.1312484741211
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2013,4,"2013-04-01",14.875,23.5,76.0250015258789
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2013,4,"2013-04-01",18.875,29.1875,69.0812530517578
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2013,4,"2013-04-01",15.25,26,102.887496948242
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2013,5,"2013-05-01",23,31.875,328.337493896484
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2013,5,"2013-05-01",16,27.3125,129.15625
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2013,5,"2013-05-01",23.6000003814697,30,149.520004272461
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2013,5,"2013-05-01",21,32.5,121.862503051758
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2013,5,"2013-05-01",20,31,12.0687503814697
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2013,5,"2013-05-01",13.25,22,71.6374969482422
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2013,5,"2013-05-01",17,29.3125,56.1437492370605
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2013,5,"2013-05-01",13.625,25.5625,59.90625
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2013,6,"2013-06-01",23,32.5625,121.849998474121
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2013,6,"2013-06-01",16,26.5625,122.993751525879
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2013,6,"2013-06-01",23,29.9333324432373,204.986663818359
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2013,6,"2013-06-01",20.6875,32.9375,89.3937530517578
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2013,6,"2013-06-01",19,30,6.75
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2013,6,"2013-06-01",13.0625,21.5625,58.4874992370605
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2013,6,"2013-06-01",16.875,28.3125,40.4249992370605
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2013,6,"2013-06-01",13.5625,25.4375,24.9249992370605
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2013,7,"2013-07-01",22.25,32.375,131.331253051758
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2013,7,"2013-07-01",13.0625,27.5625,19.5437507629395
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2013,7,"2013-07-01",22.7999992370605,30,109.00666809082
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2013,7,"2013-07-01",19.8125,33.5,13.125
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2013,7,"2013-07-01",18.6875,30,5.27500009536743
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2013,7,"2013-07-01",10.3125,20.25,77.8125
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2013,7,"2013-07-01",15.1875,27.75,6.65625
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2013,7,"2013-07-01",12.125,24.4375,3.03125
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2013,8,"2013-08-01",23,32.8125,112.018753051758
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2013,8,"2013-08-01",12.6875,27.8125,16.0499992370605
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2013,8,"2013-08-01",22.7333335876465,30,7.08666658401489
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2013,8,"2013-08-01",19.75,35.5,7.85624980926514
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2013,8,"2013-08-01",18,30.5625,2.44999980926514
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2013,8,"2013-08-01",11,22.1875,13.7624998092651
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2013,8,"2013-08-01",15.875,29,8.75625038146973
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2013,8,"2013-08-01",12.5,26.875,1.81875002384186
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2013,9,"2013-09-01",23,32.9375,56.5250015258789
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2013,9,"2013-09-01",16.5,29.8125,57.9562492370605
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2013,9,"2013-09-01",23,30.8666667938232,4.11333322525024
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2013,9,"2013-09-01",21,34.625,87.5999984741211
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2013,9,"2013-09-01",19,32.5625,1.29999995231628
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2013,9,"2013-09-01",13,23.3125,66.1687469482422
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2013,9,"2013-09-01",18.3125,29.9375,33.0250015258789
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2013,9,"2013-09-01",14.5,27.8125,57.0562515258789
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2013,10,"2013-10-01",23,33,58.3125
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2013,10,"2013-10-01",18,30,221.650009155273
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2013,10,"2013-10-01",23,31,9.0533332824707
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2013,10,"2013-10-01",20.8125,33.4375,173.800003051758
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2013,10,"2013-10-01",20,33.8125,17.9375
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2013,10,"2013-10-01",14.0625,23.5,151.918746948242
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2013,10,"2013-10-01",18.875,29.125,79.8187484741211
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2013,10,"2013-10-01",16.125,27,106.962501525879
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2013,11,"2013-11-01",22,31.4375,78.4937515258789
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2013,11,"2013-11-01",20,31,128.018753051758
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2013,11,"2013-11-01",23.466667175293,30.8666667938232,23.6066665649414
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2013,11,"2013-11-01",20.8125,31.0625,201.068756103516
261110,"Petrolina","PE","BSH",-40.57240057,-9.019698976,2013,11,"2013-11-01",20.875,33.9375,41.1812515258789
355030,"São Paulo","SP","CFA",-46.64802117,-23.64990691,2013,11,"2013-11-01",15.9375,25,170.106246948242
312770,"Governador Valadares","MG","CWA",-41.96347038,-18.78346431,2013,11,"2013-11-01",20,31,151.15625
310620,"Belo Horizonte","MG","CWB",-43.95996926,-19.90266299,2013,11,"2013-11-01",17,27.6875,128.193756103516
150210,"Cametá","PA","AF",-49.51356642,-2.253051757,2013,12,"2013-12-01",23,32.1875,135.324996948242
500270,"Campo Grande","MS","AM",-54.2507583,-20.91304623,2013,12,"2013-12-01",20,31.8125,139.331253051758
230440,"Fortaleza","CE","AS",-38.52800153,-3.785832236,2013,12,"2013-12-01",24,31,38.5533332824707
170210,"Araguaína","TO","AW",-48.58775176,-7.331412439,2013,12,"2013-12-01",21.5,30.4375,232.362503051758
